Curriculum ID,Curriculum Title,Domain ID,Domain Description,Active,Date Created,Curriculum Description,Force Incomplete,Item Type,Item ID,Item Revision Date,Revision Number,Item Title,Assignment Type,Initial Period (Item),Initial Number (Item),Initial Basis (Item),Retraining Period (Item),Retraining Number (Item),Retraining Basis (Item),Effective Date,Job Code ID,Job Description,Requirement (Requirements),Initial Period (Requirement),Initial Number (Requirement),Initial Basis (Requirement),Retraining Period (Requirement),Retraining Number (Requirement),Retraining Basis (Requirement),Requirement (Requirement Group),Initial Period (Requirement Group),Initial Number (Requirement Group),Initial Basis (Requirement Group),Retraining Period (Requirement Group),Retraining Number (Requirement Group),Retraining Basis (Requirement Group),Requirement (Group Requirements),Description,Document ID,Document Title,Review Flag,Sub-Curriculum ID,Sub-Curriculum Title,Sub-Curriculum Parent ID,Sub-Curriculum Level
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0113,12/9/2016 12:00 AM America/New York,1,Receipt and Release of Sterile Items from ARAMARK,Required,Days,90,Event,Days,730,Event,1/11/2017,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0114,3/12/2018 12:06 PM America/New York,2,Operation of the Pharma Test Ampule Breakpoint Tester,Required,Days,90,Event,Days,730,Event,3/21/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QATS_S6133_0003,12/12/2017 08:55 AM America/New York,2,General Laboratory Clean Up Procedure,Required,Days,90,Event,Days,730,Event,1/10/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0053,7/30/2019 11:35 AM America/New York,8,Special Programs for Commodities Received from Outside Suppliers,Required,Days,90,Event,Days,730,Event,8/20/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-OPSV-SOP-107516,6/28/2019 07:41 AM America/New York,1,Use of Laminar Air Flow Hoods and Portable Inspection Booths in Incoming Materials,Required,Days,90,Event,Days,730,Event,7/16/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QA_S6138_0004,7/30/2019 11:44 AM America/New York,2,TrackWise gQTS Business Continuity Plan,Required,Days,90,Event,Days,730,Event,8/13/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0025,6/6/2019 08:59 AM America/New York,2,Maintenance of Supplier Quality Historical Report Files,Required,Days,90,Event,Days,730,Event,6/25/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ-SOP-103413,4/20/2018 08:11 AM America/New York,1,Operation of the Ro-Tap Sieve Shaker,Required,Days,90,Event,Days,730,Event,5/9/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QACQ_S6120_0304,8/8/2019 11:20 AM America/New York,6,Logbook Procedures in the Chemical Quality CQ Laboratories,Required,Days,90,Event,Days,730,Event,8/27/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ-SOP-103412,4/20/2018 08:09 AM America/New York,1,Operation of the Impulse Autosealer,Required,Days,90,Event,Days,730,Event,5/9/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QACQ_S6120_0305,8/8/2019 11:54 AM America/New York,8,Training Program for the Chemical Quality (CQ) Laboratory,Required,Days,90,Event,Days,730,Event,8/27/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ-SOP-102571,9/5/2019 02:32 PM America/New York,4,Operation of the Digimatic Holtest Gauge,Required,Days,90,Event,Days,730,Event,9/24/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ-SOP-103411,4/20/2018 08:07 AM America/New York,1,Operation of the SencorpWhite Heat Sealer,Required,Days,90,Event,Days,730,Event,5/9/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QATS_S6133_0015,9/30/2019 03:54 PM America/New York,3,Dress Code for Laboratory Areas,Required,Days,90,Event,Days,730,Event,10/14/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REQ_ALL,PGM-RMT-QASQ_REQ_ALL: SQ Requirements for All Dept,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0111,8/30/2019 09:52 AM America/New York,4,Good Documentation Practices in Incoming Materials (IM) Lab,Required,Days,90,Event,Days,730,Event,9/17/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REVIEW_TQM,PGM-RMT-QASQ_REVIEW_TQM: Reviewing Chemistry Batch Records in the SQ Lab,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QACQ-SOP-104968,7/24/2019 04:26 PM America/New York,3,Data Reviewing for Incoming Material,Required,Days,90,Event,Days,730,Event,8/13/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REVIEW_TQM,PGM-RMT-QASQ_REVIEW_TQM: Reviewing Chemistry Batch Records in the SQ Lab,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0061,6/6/2019 01:52 PM America/New York,2,"Preparation, Approval, and Use of SQ Testing Forms for Incoming Commodities and Use of Quality Histo",Required,Days,90,Event,Days,730,Event,6/25/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REVIEW_TQM,PGM-RMT-QASQ_REVIEW_TQM: Reviewing Chemistry Batch Records in the SQ Lab,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0066,12/19/2018 12:10 PM America/New York,2,Operation and Verification of Data Processing and Calculating Equipment,Required,Days,90,Event,Days,730,Event,1/16/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REVIEW_TQM,PGM-RMT-QASQ_REVIEW_TQM: Reviewing Chemistry Batch Records in the SQ Lab,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,OJT,PGM-RMT-QASQ_REVIEW_TQ,8/12/2016 12:00 AM America/New York,1,Reviewing Chemical Raw Material Batch Records in SQ Lab Task Qualification,Required,Days,90,Event,,,,8/15/2016,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_REVIEW_TQM,PGM-RMT-QASQ_REVIEW_TQM: Reviewing Chemistry Batch Records in the SQ Lab,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ_S6114_0023,7/31/2019 04:42 PM America/New York,14,Inspection of Commodities by Supplier Quality,Required,Days,90,Event,Days,730,Event,8/13/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_RULER_TQ,PGM-RMT-QASQ_RULER_TQ: Supplier Quality Ruler Qualification,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ_S6114_0023,7/31/2019 04:42 PM America/New York,14,Inspection of Commodities by Supplier Quality,Required,Days,90,Event,Days,730,Event,8/13/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_RULER_TQ,PGM-RMT-QASQ_RULER_TQ: Supplier Quality Ruler Qualification,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,OJT,PGM-RMT-QASQ_RULER_TQ,3/16/2018 12:00 PM America/New York,2,Supplier Quality Ruler Qualification,Required,Days,90,Event,,,,3/26/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAFETY,PGM-RMT-QASQ_SAFETY: SQ Safety Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-SF_S8000_0109,8/13/2018 04:59 PM America/New York,2,Hazardous Waste Contingency Plan,Required,Days,90,Event,Days,365,Event,9/5/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAFETY,PGM-RMT-QASQ_SAFETY: SQ Safety Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-SF_S8000_0026,12/17/2018 08:49 AM America/New York,2,Rocky Mount Flammable and Hazardous Materials Procedures,Required,Days,90,Event,Days,730,Event,1/16/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAFETY,PGM-RMT-QASQ_SAFETY: SQ Safety Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QACQ_S6120_0301,8/12/2019 10:59 AM America/New York,2,Housekeeping Requirements for the Chemical Quality (CQ) Laboratory,Required,Days,90,Event,Days,730,Event,8/27/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAFETY,PGM-RMT-QASQ_SAFETY: SQ Safety Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QATS_S6133_0015,9/30/2019 03:54 PM America/New York,3,Dress Code for Laboratory Areas,Required,Days,90,Event,Days,730,Event,10/14/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAFETY,PGM-RMT-QASQ_SAFETY: SQ Safety Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QATS_S6133_0015,8/30/2019 10:58 AM America/New York,2,Dress Code for Laboratory Areas,Required,Days,90,Event,Days,730,Event,9/17/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAFETY,PGM-RMT-QASQ_SAFETY: SQ Safety Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QACQ_GEN_SF_TRN,3/5/2019 12:00 PM America/New York,2,General Safety Training for the CQ Laboratories,Required,Days,90,Event,Days,365,Event,3/6/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAFETY,PGM-RMT-QASQ_SAFETY: SQ Safety Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QATS_S6133_0024,2/13/2019 06:22 PM America/New York,4,Chemical Hygiene Plan for Rocky Mount Quality Laboratories,Required,Days,90,Event,Days,730,Event,3/6/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAFETY,PGM-RMT-QASQ_SAFETY: SQ Safety Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QACQ_S6120_0147,4/9/2019 03:22 PM America/New York,2,Disposal of Broken Laboratory Glassware and Sample Containers,Required,Days,90,Event,Days,730,Event,4/30/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAMPPLN,PGM-RMT-QASQ_SAMPPLN: Sampling Plans for Incoming Materials,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,OJT,PGM-RMT-QASQ_SAMPPLN_TQ,2/14/2017 12:00 AM America/New York,1,Training Task Qualification for Sampling Plans,Required,Days,90,Event,,,,2/15/2017,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAMPPLN,PGM-RMT-QASQ_SAMPPLN: Sampling Plans for Incoming Materials,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ-SOP-102571,9/5/2019 02:32 PM America/New York,4,Operation of the Digimatic Holtest Gauge,Required,Days,90,Event,Days,730,Event,9/24/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAMPPLN,PGM-RMT-QASQ_SAMPPLN: Sampling Plans for Incoming Materials,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0068,5/17/2018 10:17 AM America/New York,3,"Procedures for Receipt, Sampling and Disposition of Commodity Using the Stock Locator System",Required,Days,90,Event,Days,730,Event,6/6/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAP_HK_MAT,PGM-RMT-QASQ_SAP_HK_MAT: SAP and HK HiRise Material Release,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-MMSH_S8320_0202,6/26/2017 12:00 PM America/New York,2,"SAP System Printing Picks, Packs and Shipments Bills of Lading",Required,Days,90,Event,Days,730,Event,7/19/2017,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAP_HK_MAT,PGM-RMT-QASQ_SAP_HK_MAT: SAP and HK HiRise Material Release,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0116,4/25/2018 05:15 PM America/New York,2,"Review, Acceptance and Release of International and/or Third Party Manufactured Product in SAP and t",Required,Days,90,Event,Days,730,Event,5/16/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAP_HK_MAT,PGM-RMT-QASQ_SAP_HK_MAT: SAP and HK HiRise Material Release,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-MMSH_S8320_0206,6/26/2017 12:00 PM America/New York,2,"SAP System Create, Change, Add, Delete and Display a Shipment",Required,Days,90,Event,Days,730,Event,7/19/2017,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAP_HK_MAT,PGM-RMT-QASQ_SAP_HK_MAT: SAP and HK HiRise Material Release,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-MMSH_S8320_0200,7/12/2017 12:00 PM America/New York,2,SAP System Navigation and Icons,Required,Days,90,Event,Days,730,Event,8/2/2017,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAP_HK_MAT,PGM-RMT-QASQ_SAP_HK_MAT: SAP and HK HiRise Material Release,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-MMSH_S8320_0204,8/24/2017 12:00 PM America/New York,2,SAP Finds and Losses,Required,Days,90,Event,Days,730,Event,9/13/2017,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SAP_HK_MAT,PGM-RMT-QASQ_SAP_HK_MAT: SAP and HK HiRise Material Release,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-MMSH_S8320_0203,6/26/2017 12:00 PM America/New York,2,SAP System Post Goods Issue and Shipment Confirmation,Required,Days,90,Event,Days,730,Event,7/19/2017,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SCHEDULE,PGM-RMT-QASQ_SCHEDULE: Scheduling Commodities in IM,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ-SOP-107521,8/12/2019 11:01 AM America/New York,2,Procedure for Material Scheduler/Receiver in Incoming Materials,Required,Days,90,Event,Days,730,Event,8/27/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SCHEDULE,PGM-RMT-QASQ_SCHEDULE: Scheduling Commodities in IM,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0073,5/30/2019 07:57 AM America/New York,3,Vendor Lot Procedure,Required,Days,90,Event,Days,730,Event,6/18/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SCHEDULE,PGM-RMT-QASQ_SCHEDULE: Scheduling Commodities in IM,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ-SOP-107518,9/5/2019 02:33 PM America/New York,2,Generating Certificates of Compliance and Certificates of Analysis in Incoming Materials,Required,Days,90,Event,Days,730,Event,9/24/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SCHEDULE,PGM-RMT-QASQ_SCHEDULE: Scheduling Commodities in IM,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0068,5/17/2018 10:17 AM America/New York,3,"Procedures for Receipt, Sampling and Disposition of Commodity Using the Stock Locator System",Required,Days,90,Event,Days,730,Event,6/6/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SCHEDULE,PGM-RMT-QASQ_SCHEDULE: Scheduling Commodities in IM,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,OJT,PGM-RMT-QASQ_SCHEDULE_TQ,7/16/2019 12:00 PM America/New York,4,Receiving Commodities in Incoming Materials,Required,Days,90,Event,,,,7/17/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SCHEDULE,PGM-RMT-QASQ_SCHEDULE: Scheduling Commodities in IM,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-MM_S8300_0066,12/14/2018 10:15 AM America/New York,2,Batch Record Lot Number Assignment Procedures,Required,Days,90,Event,Days,730,Event,1/9/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SEL_ASS_APP_REQ,"PGM-RMT-QASQ_SEL_ASS_APP_REQ: SQ Selection, Assessment and Approval Procedure Requirements",PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,1/23/2019,,No,COURSE,PGM-RMT-QASQ_SOP-97857,1/22/2019 09:32 AM America/New York,2,"Selection, Assessment and Approval of Service Providers",Required,Days,90,Event,Days,730,Event,2/6/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SEL_ASS_APP_REQ,"PGM-RMT-QASQ_SEL_ASS_APP_REQ: SQ Selection, Assessment and Approval Procedure Requirements",PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,1/23/2019,,No,COURSE,PGM-RMT-QASQ-SOP-106216,1/22/2019 09:39 AM America/New York,1,"Selection, Assessment and Approval of Contract Laboratory",Required,Days,90,Event,Days,730,Event,2/6/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SMS_REQ,PGM-RMT-QASQ_SMS_REQ:  Pfizer Supplier Management System Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,6/15/2018,,No,COURSE,PGM-RMT-QASQ-SOP-104049,3/25/2019 08:18 AM America/New York,2,"Use of Supplier Management System for the Pfizer, Rocky Mount Site",Required,Days,90,Event,Days,730,Event,4/9/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SMS_REQ,PGM-RMT-QASQ_SMS_REQ:  Pfizer Supplier Management System Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,6/15/2018,,No,COURSE,PGM-RMT-QASQ-SOP-104049,9/19/2019 01:41 PM America/New York,3,"Use of Supplier Management System for the Pfizer, Rocky Mount Site",Required,Days,90,Event,Days,730,Event,10/8/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STK_LOCATOR,PGM-RMT-QASQ_STK_LOCATOR: Stock Locator Activities for SQ,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QA_S6100_0232,7/10/2019 10:56 AM America/New York,4,Stock Locator Functions Performed by Quality,Required,Days,90,Event,Days,730,Event,7/30/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STK_LOCATOR,PGM-RMT-QASQ_STK_LOCATOR: Stock Locator Activities for SQ,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-MMRC_S8324_0031,8/28/2019 11:57 AM America/New York,6,Commodity Receiving with Computerized Stock Locator System,Required,Days,30,Event,Days,730,Event,9/17/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STK_LOCATOR,PGM-RMT-QASQ_STK_LOCATOR: Stock Locator Activities for SQ,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QADC_S7700_1030,3/19/2019 06:26 PM America/New York,8,AS400 Process for Batch Records,Required,Days,30,Event,Days,730,Event,4/9/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STK_LOCATOR,PGM-RMT-QASQ_STK_LOCATOR: Stock Locator Activities for SQ,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0068,5/17/2018 10:17 AM America/New York,3,"Procedures for Receipt, Sampling and Disposition of Commodity Using the Stock Locator System",Required,Days,90,Event,Days,730,Event,6/6/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STOPPER,PGM-RMT-QASQ_STOPPER: SQ Stopper Testing Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ-SOP-103504,7/24/2019 04:23 PM America/New York,3,Operation of the SmartScope Optical Comparator with MeasureMind Software,Required,Days,90,Event,Days,730,Event,8/13/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STOPPER,PGM-RMT-QASQ_STOPPER: SQ Stopper Testing Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,OJT,PGM-RMT-QASQ_STOPPER_TQ,6/14/2018 12:00 PM America/New York,3,Testing Stopper Commodities in Supplier Quality,Required,Days,90,Event,,,,8/15/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STOPPER,PGM-RMT-QASQ_STOPPER: SQ Stopper Testing Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,SOP,PGM-RMT-QASQ_S6114_0066,12/19/2018 12:10 PM America/New York,2,Operation and Verification of Data Processing and Calculating Equipment,Required,Days,90,Event,Days,730,Event,1/16/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STOPPER,PGM-RMT-QASQ_STOPPER: SQ Stopper Testing Requirements,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QACQ-SOP-103678,7/23/2018 05:00 PM America/New York,1,Operation of the OGP Focus Optical Comparator,Required,Days,90,Event,Days,730,Event,8/15/2018,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STOP_PLASTQ,PGM-RMT-QASQ_STOP_PLASTQ: Visual Evaluation for Stoppers and Flex Plastic,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,5/26/2017,,No,OJT,PGM-RMT-QASQ_STOPPLAS_TQ,5/25/2017 12:00 PM America/New York,1,Visual Evaluation for Stoppers and Flex Plastic Task Qualification,Required,Days,90,Event,,,,5/26/2017,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_STOP_PLASTQ,PGM-RMT-QASQ_STOP_PLASTQ: Visual Evaluation for Stoppers and Flex Plastic,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,5/26/2017,,No,COURSE,PGM-RMT-QASQ_S6114_0023,7/31/2019 04:42 PM America/New York,14,Inspection of Commodities by Supplier Quality,Required,Days,90,Event,Days,730,Event,8/13/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SUPV_REQ,PGM-RMT-QASQ_SUPV_REQ: SQ Labs Manager Supervisor Sr. Supervisor,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ_SOP-90304,1/22/2019 09:12 AM America/New York,2,Vendor Material Documentation Requirements,Required,Days,90,Event,Days,730,Event,2/6/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
PGM-RMT-QASQ_SUPV_REQ,PGM-RMT-QASQ_SUPV_REQ: SQ Labs Manager Supervisor Sr. Supervisor,PGM-ROCKY MOUNT,PGM Rocky Mount - US,Yes,4/11/2017,,No,COURSE,PGM-RMT-QASQ-SOP-106216,1/22/2019 09:39 AM America/New York,1,"Selection, Assessment and Approval of Contract Laboratory",Required,Days,90,Event,Days,730,Event,2/6/2019,,, ,,,,,,, ,,,,,,, ,,,,,,,,1
